 time            time            v(clk)          v(d)            v(n)            v(q)           
 4.00250000e-09  4.00250000e-09  0.00000000e+00  0.00000000e+00  4.85869785e-04  2.49987748e+00 
 4.00350000e-09  4.00350000e-09  0.00000000e+00  0.00000000e+00  4.69305134e-04  2.49988123e+00 
 4.00450000e-09  4.00450000e-09  0.00000000e+00  0.00000000e+00  4.53308751e-04  2.49988487e+00 
 4.00550000e-09  4.00550000e-09  0.00000000e+00  0.00000000e+00  4.37860958e-04  2.49988841e+00 
 4.00650000e-09  4.00650000e-09  0.00000000e+00  0.00000000e+00  4.22942770e-04  2.49989185e+00 
 4.00750000e-09  4.00750000e-09  0.00000000e+00  0.00000000e+00  4.08535867e-04  2.49989518e+00 
 4.00850000e-09  4.00850000e-09  0.00000000e+00  0.00000000e+00  3.94622571e-04  2.49989842e+00 
 4.00950000e-09  4.00950000e-09  0.00000000e+00  0.00000000e+00  3.81185822e-04  2.49990157e+00 
 4.01050000e-09  4.01050000e-09  0.00000000e+00  0.00000000e+00  3.68209160e-04  2.49990463e+00 
 4.01150000e-09  4.01150000e-09  0.00000000e+00  0.00000000e+00  3.55676698e-04  2.49990759e+00 
 4.01250000e-09  4.01250000e-09  0.00000000e+00  0.00000000e+00  3.43573106e-04  2.49991047e+00 
 4.01350000e-09  4.01350000e-09  0.00000000e+00  0.00000000e+00  3.31883588e-04  2.49991326e+00 
 4.01450000e-09  4.01450000e-09  0.00000000e+00  0.00000000e+00  3.20593865e-04  2.49991598e+00 
 4.01550000e-09  4.01550000e-09  0.00000000e+00  0.00000000e+00  3.09690158e-04  2.49991861e+00 
 4.01650000e-09  4.01650000e-09  0.00000000e+00  0.00000000e+00  2.99159167e-04  2.49992116e+00 
 4.01750000e-09  4.01750000e-09  0.00000000e+00  0.00000000e+00  2.88988054e-04  2.49992364e+00 
 4.01850000e-09  4.01850000e-09  0.00000000e+00  0.00000000e+00  2.79164431e-04  2.49992604e+00 
 4.01950000e-09  4.01950000e-09  0.00000000e+00  0.00000000e+00  2.69676338e-04  2.49992837e+00 
 4.02050000e-09  4.02050000e-09  0.00000000e+00  0.00000000e+00  2.60512235e-04  2.49993063e+00 
 4.02150000e-09  4.02150000e-09  0.00000000e+00  0.00000000e+00  2.51660979e-04  2.49993283e+00 
 4.02250000e-09  4.02250000e-09  0.00000000e+00  0.00000000e+00  2.43111818e-04  2.49993495e+00 
 4.02350000e-09  4.02350000e-09  0.00000000e+00  0.00000000e+00  2.34854369e-04  2.49993701e+00 
 4.02450000e-09  4.02450000e-09  0.00000000e+00  0.00000000e+00  2.26878614e-04  2.49993901e+00 
 4.02550000e-09  4.02550000e-09  0.00000000e+00  0.00000000e+00  2.19174880e-04  2.49994095e+00 
 4.02650000e-09  4.02650000e-09  0.00000000e+00  0.00000000e+00  2.11733830e-04  2.49994283e+00 
 4.02750000e-09  4.02750000e-09  0.00000000e+00  0.00000000e+00  2.04546449e-04  2.49994465e+00 
 4.02850000e-09  4.02850000e-09  0.00000000e+00  0.00000000e+00  1.97604037e-04  2.49994642e+00 
 4.02950000e-09  4.02950000e-09  0.00000000e+00  0.00000000e+00  1.90898194e-04  2.49994813e+00 
 4.03050000e-09  4.03050000e-09  0.00000000e+00  0.00000000e+00  1.84420809e-04  2.49994979e+00 
 4.03150000e-09  4.03150000e-09  0.00000000e+00  0.00000000e+00  1.78164054e-04  2.49995139e+00 
 4.03250000e-09  4.03250000e-09  0.00000000e+00  0.00000000e+00  1.72120371e-04  2.49995295e+00 
 4.03350000e-09  4.03350000e-09  0.00000000e+00  0.00000000e+00  1.66282462e-04  2.49995446e+00 
 4.03450000e-09  4.03450000e-09  0.00000000e+00  0.00000000e+00  1.60643283e-04  2.49995592e+00 
 4.03550000e-09  4.03550000e-09  0.00000000e+00  0.00000000e+00  1.55196030e-04  2.49995734e+00 
 4.03650000e-09  4.03650000e-09  0.00000000e+00  0.00000000e+00  1.49934138e-04  2.49995871e+00 
 4.03750000e-09  4.03750000e-09  0.00000000e+00  0.00000000e+00  1.44851265e-04  2.49996004e+00 
 4.03850000e-09  4.03850000e-09  0.00000000e+00  0.00000000e+00  1.39941290e-04  2.49996133e+00 
 4.03950000e-09  4.03950000e-09  0.00000000e+00  0.00000000e+00  1.35198300e-04  2.49996258e+00 
 4.04050000e-09  4.04050000e-09  0.00000000e+00  0.00000000e+00  1.30616590e-04  2.49996379e+00 
 4.04150000e-09  4.04150000e-09  0.00000000e+00  0.00000000e+00  1.26190647e-04  2.49996496e+00 
 4.04250000e-09  4.04250000e-09  0.00000000e+00  0.00000000e+00  1.21915151e-04  2.49996609e+00 
 4.04350000e-09  4.04350000e-09  0.00000000e+00  0.00000000e+00  1.17784963e-04  2.49996719e+00 
 4.04450000e-09  4.04450000e-09  0.00000000e+00  0.00000000e+00  1.13795122e-04  2.49996825e+00 
 4.04550000e-09  4.04550000e-09  0.00000000e+00  0.00000000e+00  1.09940838e-04  2.49996928e+00 
 4.04650000e-09  4.04650000e-09  0.00000000e+00  0.00000000e+00  1.06217484e-04  2.49997028e+00 
 4.04750000e-09  4.04750000e-09  0.00000000e+00  0.00000000e+00  1.02620593e-04  2.49997125e+00 
 4.04850000e-09  4.04850000e-09  0.00000000e+00  0.00000000e+00  9.91458507e-05  2.49997218e+00 
 4.04950000e-09  4.04950000e-09  0.00000000e+00  0.00000000e+00  9.57890922e-05  2.49997309e+00 
 4.05050000e-09  4.05050000e-09  0.00000000e+00  0.00000000e+00  9.25462945e-05  2.49997396e+00 
 4.05150000e-09  4.05150000e-09  0.00000000e+00  0.00000000e+00  8.94135729e-05  2.49997481e+00 
 4.05250000e-09  4.05250000e-09  0.00000000e+00  0.00000000e+00  8.63871759e-05  2.49997563e+00 
 4.05350000e-09  4.05350000e-09  0.00000000e+00  0.00000000e+00  8.34634808e-05  2.49997643e+00 
 4.05450000e-09  4.05450000e-09  0.00000000e+00  0.00000000e+00  8.06389889e-05  2.49997720e+00 
 4.05550000e-09  4.05550000e-09  0.00000000e+00  0.00000000e+00  7.79103214e-05  2.49997794e+00 
 4.05650000e-09  4.05650000e-09  0.00000000e+00  0.00000000e+00  7.52742153e-05  2.49997866e+00 
 4.05750000e-09  4.05750000e-09  0.00000000e+00  0.00000000e+00  7.27275193e-05  2.49997936e+00 
 4.05850000e-09  4.05850000e-09  0.00000000e+00  0.00000000e+00  7.02671900e-05  2.49998004e+00 
 4.05950000e-09  4.05950000e-09  0.00000000e+00  0.00000000e+00  6.78902881e-05  2.49998069e+00 
 4.06050000e-09  4.06050000e-09  0.00000000e+00  0.00000000e+00  6.55939749e-05  2.49998132e+00 
 4.06150000e-09  4.06150000e-09  0.00000000e+00  0.00000000e+00  6.33755090e-05  2.49998194e+00 
 4.06250000e-09  4.06250000e-09  0.00000000e+00  0.00000000e+00  6.12322422e-05  2.49998253e+00 
 4.06350000e-09  4.06350000e-09  0.00000000e+00  0.00000000e+00  5.91616175e-05  2.49998310e+00 
 4.06450000e-09  4.06450000e-09  0.00000000e+00  0.00000000e+00  5.71611648e-05  2.49998366e+00 
 4.06550000e-09  4.06550000e-09  0.00000000e+00  0.00000000e+00  5.52284986e-05  2.49998419e+00 
 4.06650000e-09  4.06650000e-09  0.00000000e+00  0.00000000e+00  5.33613148e-05  2.49998471e+00 
 4.06750000e-09  4.06750000e-09  0.00000000e+00  0.00000000e+00  5.15573880e-05  2.49998522e+00 
 4.06850000e-09  4.06850000e-09  0.00000000e+00  0.00000000e+00  4.98145690e-05  2.49998570e+00 
 4.06950000e-09  4.06950000e-09  0.00000000e+00  0.00000000e+00  4.81307815e-05  2.49998617e+00 
 4.07050000e-09  4.07050000e-09  0.00000000e+00  0.00000000e+00  4.65040205e-05  2.49998663e+00 
 4.07150000e-09  4.07150000e-09  0.00000000e+00  0.00000000e+00  4.49323491e-05  2.49998707e+00 
 4.07250000e-09  4.07250000e-09  0.00000000e+00  0.00000000e+00  4.34138966e-05  2.49998750e+00 
 4.07350000e-09  4.07350000e-09  0.00000000e+00  0.00000000e+00  4.19468561e-05  2.49998791e+00 
 4.07450000e-09  4.07450000e-09  0.00000000e+00  0.00000000e+00  4.05294823e-05  2.49998831e+00 
 4.07550000e-09  4.07550000e-09  0.00000000e+00  0.00000000e+00  3.91600893e-05  2.49998869e+00 
 4.07650000e-09  4.07650000e-09  0.00000000e+00  0.00000000e+00  3.78370487e-05  2.49998907e+00 
 4.07750000e-09  4.07750000e-09  0.00000000e+00  0.00000000e+00  3.65587877e-05  2.49998943e+00 
 4.07850000e-09  4.07850000e-09  0.00000000e+00  0.00000000e+00  3.53237869e-05  2.49998978e+00 
 4.07950000e-09  4.07950000e-09  0.00000000e+00  0.00000000e+00  3.41305787e-05  2.49999012e+00 
 4.08050000e-09  4.08050000e-09  0.00000000e+00  0.00000000e+00  3.29777455e-05  2.49999044e+00 
 4.08150000e-09  4.08150000e-09  0.00000000e+00  0.00000000e+00  3.18639179e-05  2.49999076e+00 
 4.08250000e-09  4.08250000e-09  0.00000000e+00  0.00000000e+00  3.07877732e-05  2.49999106e+00 
 4.08350000e-09  4.08350000e-09  0.00000000e+00  0.00000000e+00  2.97480337e-05  2.49999136e+00 
 4.08450000e-09  4.08450000e-09  0.00000000e+00  0.00000000e+00  2.87434651e-05  2.49999165e+00 
 4.08550000e-09  4.08550000e-09  0.00000000e+00  0.00000000e+00  2.77728752e-05  2.49999192e+00 
 4.08650000e-09  4.08650000e-09  0.00000000e+00  0.00000000e+00  2.68351121e-05  2.49999219e+00 
 4.08750000e-09  4.08750000e-09  0.00000000e+00  0.00000000e+00  2.59290634e-05  2.49999245e+00 
 4.08850000e-09  4.08850000e-09  0.00000000e+00  0.00000000e+00  2.50536543e-05  2.49999270e+00 
 4.08950000e-09  4.08950000e-09  0.00000000e+00  0.00000000e+00  2.42078466e-05  2.49999294e+00 
 4.09050000e-09  4.09050000e-09  0.00000000e+00  0.00000000e+00  2.33906374e-05  2.49999318e+00 
 4.09150000e-09  4.09150000e-09  0.00000000e+00  0.00000000e+00  2.26010579e-05  2.49999340e+00 
 4.09250000e-09  4.09250000e-09  0.00000000e+00  0.00000000e+00  2.18381721e-05  2.49999362e+00 
 4.09350000e-09  4.09350000e-09  0.00000000e+00  0.00000000e+00  2.11010760e-05  2.49999383e+00 
 4.09450000e-09  4.09450000e-09  0.00000000e+00  0.00000000e+00  2.03888961e-05  2.49999404e+00 
 4.09550000e-09  4.09550000e-09  0.00000000e+00  0.00000000e+00  1.97007886e-05  2.49999424e+00 
 4.09650000e-09  4.09650000e-09  0.00000000e+00  0.00000000e+00  1.90359386e-05  2.49999443e+00 
 4.09750000e-09  4.09750000e-09  0.00000000e+00  0.00000000e+00  1.83935585e-05  2.49999461e+00 
 4.09850000e-09  4.09850000e-09  0.00000000e+00  0.00000000e+00  1.77728877e-05  2.49999479e+00 
 4.09950000e-09  4.09950000e-09  0.00000000e+00  0.00000000e+00  1.71731912e-05  2.49999497e+00 
 4.10050000e-09  4.10050000e-09  0.00000000e+00  0.00000000e+00  1.65937592e-05  2.49999513e+00 
 4.10150000e-09  4.10150000e-09  0.00000000e+00  0.00000000e+00  1.60339058e-05  2.49999530e+00 
 4.10250000e-09  4.10250000e-09  0.00000000e+00  0.00000000e+00  1.54929684e-05  2.49999545e+00 
 4.10350000e-09  4.10350000e-09  0.00000000e+00  0.00000000e+00  1.49703070e-05  2.49999560e+00 
 4.10450000e-09  4.10450000e-09  0.00000000e+00  0.00000000e+00  1.44653030e-05  2.49999575e+00 
 4.10550000e-09  4.10550000e-09  0.00000000e+00  0.00000000e+00  1.39773592e-05  2.49999589e+00 
 4.10650000e-09  4.10650000e-09  0.00000000e+00  0.00000000e+00  1.35058984e-05  2.49999603e+00 
 4.10750000e-09  4.10750000e-09  0.00000000e+00  0.00000000e+00  1.30503629e-05  2.49999616e+00 
 4.10850000e-09  4.10850000e-09  0.00000000e+00  0.00000000e+00  1.26102141e-05  2.49999629e+00 
 4.10950000e-09  4.10950000e-09  0.00000000e+00  0.00000000e+00  1.21849315e-05  2.49999641e+00 
 4.11050000e-09  4.11050000e-09  0.00000000e+00  0.00000000e+00  1.17740124e-05  2.49999653e+00 
 4.11150000e-09  4.11150000e-09  0.00000000e+00  0.00000000e+00  1.13769711e-05  2.49999665e+00 
 4.11250000e-09  4.11250000e-09  0.00000000e+00  0.00000000e+00  1.09933381e-05  2.49999676e+00 
 4.11350000e-09  4.11350000e-09  0.00000000e+00  0.00000000e+00  1.06226602e-05  2.49999687e+00 
 4.11450000e-09  4.11450000e-09  0.00000000e+00  0.00000000e+00  1.02644994e-05  2.49999697e+00 
 4.11550000e-09  4.11550000e-09  0.00000000e+00  0.00000000e+00  9.91843233e-06  2.49999707e+00 
 4.11650000e-09  4.11650000e-09  0.00000000e+00  0.00000000e+00  9.58405027e-06  2.49999717e+00 
 4.11750000e-09  4.11750000e-09  0.00000000e+00  0.00000000e+00  9.26095818e-06  2.49999727e+00 
 4.11850000e-09  4.11850000e-09  0.00000000e+00  0.00000000e+00  8.94877444e-06  2.49999736e+00 
 4.11950000e-09  4.11950000e-09  0.00000000e+00  0.00000000e+00  8.64713035e-06  2.49999744e+00 
 4.12050000e-09  4.12050000e-09  0.00000000e+00  0.00000000e+00  8.35566967e-06  2.49999753e+00 
 4.12150000e-09  4.12150000e-09  0.00000000e+00  0.00000000e+00  8.07404824e-06  2.49999761e+00 
 4.12250000e-09  4.12250000e-09  0.00000000e+00  0.00000000e+00  7.80193357e-06  2.49999769e+00 
 4.12350000e-09  4.12350000e-09  0.00000000e+00  0.00000000e+00  7.53900438e-06  2.49999777e+00 
 4.12450000e-09  4.12450000e-09  0.00000000e+00  0.00000000e+00  7.28495030e-06  2.49999784e+00 
 4.12550000e-09  4.12550000e-09  0.00000000e+00  0.00000000e+00  7.03947145e-06  2.49999792e+00 
 4.12650000e-09  4.12650000e-09  0.00000000e+00  0.00000000e+00  6.80227811e-06  2.49999799e+00 
 4.12750000e-09  4.12750000e-09  0.00000000e+00  0.00000000e+00  6.57309034e-06  2.49999805e+00 
 4.12850000e-09  4.12850000e-09  0.00000000e+00  0.00000000e+00  6.35163769e-06  2.49999812e+00 
 4.12950000e-09  4.12950000e-09  0.00000000e+00  0.00000000e+00  6.13765886e-06  2.49999818e+00 
 4.13050000e-09  4.13050000e-09  0.00000000e+00  0.00000000e+00  5.93090138e-06  2.49999824e+00 
 4.13150000e-09  4.13150000e-09  0.00000000e+00  0.00000000e+00  5.73112134e-06  2.49999830e+00 
 4.13250000e-09  4.13250000e-09  0.00000000e+00  0.00000000e+00  5.53808305e-06  2.49999836e+00 
 4.13350000e-09  4.13350000e-09  0.00000000e+00  0.00000000e+00  5.35155881e-06  2.49999841e+00 
 4.13450000e-09  4.13450000e-09  0.00000000e+00  0.00000000e+00  5.17132863e-06  2.49999847e+00 
 4.13550000e-09  4.13550000e-09  0.00000000e+00  0.00000000e+00  4.99717994e-06  2.49999852e+00 
 4.13650000e-09  4.13650000e-09  0.00000000e+00  0.00000000e+00  4.82890736e-06  2.49999857e+00 
 4.13750000e-09  4.13750000e-09  0.00000000e+00  0.00000000e+00  4.66631247e-06  2.49999861e+00 
 4.13850000e-09  4.13850000e-09  0.00000000e+00  0.00000000e+00  4.50920355e-06  2.49999866e+00 
 4.13950000e-09  4.13950000e-09  0.00000000e+00  0.00000000e+00  4.35739536e-06  2.49999871e+00 
 4.14050000e-09  4.14050000e-09  0.00000000e+00  0.00000000e+00  4.21070892e-06  2.49999875e+00 
 4.14150000e-09  4.14150000e-09  0.00000000e+00  0.00000000e+00  4.06897130e-06  2.49999879e+00 
 4.14250000e-09  4.14250000e-09  0.00000000e+00  0.00000000e+00  3.93201543e-06  2.49999883e+00 
 4.14350000e-09  4.14350000e-09  0.00000000e+00  0.00000000e+00  3.79967987e-06  2.49999887e+00 
 4.14450000e-09  4.14450000e-09  0.00000000e+00  0.00000000e+00  3.67180864e-06  2.49999891e+00 
 4.14550000e-09  4.14550000e-09  0.00000000e+00  0.00000000e+00  3.54825103e-06  2.49999894e+00 
 4.14650000e-09  4.14650000e-09  0.00000000e+00  0.00000000e+00  3.42886144e-06  2.49999898e+00 
 4.14750000e-09  4.14750000e-09  0.00000000e+00  0.00000000e+00  3.31349916e-06  2.49999901e+00 
 4.14850000e-09  4.14850000e-09  0.00000000e+00  0.00000000e+00  3.20202826e-06  2.49999905e+00 
 4.14950000e-09  4.14950000e-09  0.00000000e+00  0.00000000e+00  3.09431739e-06  2.49999908e+00 
 4.15050000e-09  4.15050000e-09  0.00000000e+00  0.00000000e+00  2.99023964e-06  2.49999911e+00 
 4.15150000e-09  4.15150000e-09  0.00000000e+00  0.00000000e+00  2.88967240e-06  2.49999914e+00 
 4.15250000e-09  4.15250000e-09  0.00000000e+00  0.00000000e+00  2.79249718e-06  2.49999917e+00 
 4.15350000e-09  4.15350000e-09  0.00000000e+00  0.00000000e+00  2.69859951e-06  2.49999920e+00 
 4.15450000e-09  4.15450000e-09  0.00000000e+00  0.00000000e+00  2.60786878e-06  2.49999922e+00 
 4.15550000e-09  4.15550000e-09  0.00000000e+00  0.00000000e+00  2.52019811e-06  2.49999925e+00 
 4.15650000e-09  4.15650000e-09  0.00000000e+00  0.00000000e+00  2.43548424e-06  2.49999927e+00 
 4.15750000e-09  4.15750000e-09  0.00000000e+00  0.00000000e+00  2.35362741e-06  2.49999930e+00 
 4.15850000e-09  4.15850000e-09  0.00000000e+00  0.00000000e+00  2.27453119e-06  2.49999932e+00 
 4.15950000e-09  4.15950000e-09  0.00000000e+00  0.00000000e+00  2.19810244e-06  2.49999935e+00 
 4.16050000e-09  4.16050000e-09  0.00000000e+00  0.00000000e+00  2.12425115e-06  2.49999937e+00 
 4.16150000e-09  4.16150000e-09  0.00000000e+00  0.00000000e+00  2.05289037e-06  2.49999939e+00 
 4.16250000e-09  4.16250000e-09  0.00000000e+00  0.00000000e+00  1.98393605e-06  2.49999941e+00 
 4.16350000e-09  4.16350000e-09  0.00000000e+00  0.00000000e+00  1.91730701e-06  2.49999943e+00 
 4.16450000e-09  4.16450000e-09  0.00000000e+00  0.00000000e+00  1.85292481e-06  2.49999945e+00 
 4.16550000e-09  4.16550000e-09  0.00000000e+00  0.00000000e+00  1.79071363e-06  2.49999947e+00 
 4.16650000e-09  4.16650000e-09  0.00000000e+00  0.00000000e+00  1.73060023e-06  2.49999948e+00 
 4.16750000e-09  4.16750000e-09  0.00000000e+00  0.00000000e+00  1.67251386e-06  2.49999950e+00 
 4.16850000e-09  4.16850000e-09  0.00000000e+00  0.00000000e+00  1.61638611e-06  2.49999952e+00 
 4.16950000e-09  4.16950000e-09  0.00000000e+00  0.00000000e+00  1.56215093e-06  2.49999953e+00 
 4.17050000e-09  4.17050000e-09  0.00000000e+00  0.00000000e+00  1.50974447e-06  2.49999955e+00 
 4.17150000e-09  4.17150000e-09  0.00000000e+00  0.00000000e+00  1.45910504e-06  2.49999956e+00 
 4.17250000e-09  4.17250000e-09  0.00000000e+00  0.00000000e+00  1.41017304e-06  2.49999958e+00 
 4.17350000e-09  4.17350000e-09  0.00000000e+00  0.00000000e+00  1.36289088e-06  2.49999959e+00 
 4.17450000e-09  4.17450000e-09  0.00000000e+00  0.00000000e+00  1.31720290e-06  2.49999961e+00 
 4.17550000e-09  4.17550000e-09  0.00000000e+00  0.00000000e+00  1.27305534e-06  2.49999962e+00 
 4.17650000e-09  4.17650000e-09  0.00000000e+00  0.00000000e+00  1.23039624e-06  2.49999963e+00 
 4.17750000e-09  4.17750000e-09  0.00000000e+00  0.00000000e+00  1.18917540e-06  2.49999965e+00 
 4.17850000e-09  4.17850000e-09  0.00000000e+00  0.00000000e+00  1.14934430e-06  2.49999966e+00 
 4.17950000e-09  4.17950000e-09  0.00000000e+00  0.00000000e+00  1.11085608e-06  2.49999967e+00 
 4.18050000e-09  4.18050000e-09  0.00000000e+00  0.00000000e+00  1.07366545e-06  2.49999968e+00 
 4.18150000e-09  4.18150000e-09  0.00000000e+00  0.00000000e+00  1.03772865e-06  2.49999969e+00 
 4.18250000e-09  4.18250000e-09  0.00000000e+00  0.00000000e+00  1.00300339e-06  2.49999970e+00 
 4.18350000e-09  4.18350000e-09  0.00000000e+00  0.00000000e+00  9.69448803e-07  2.49999971e+00 
 4.18450000e-09  4.18450000e-09  0.00000000e+00  0.00000000e+00  9.37025425e-07  2.49999972e+00 
 4.18550000e-09  4.18550000e-09  0.00000000e+00  0.00000000e+00  9.05695101e-07  2.49999973e+00 
 4.18650000e-09  4.18650000e-09  0.00000000e+00  0.00000000e+00  8.75420972e-07  2.49999974e+00 
 4.18750000e-09  4.18750000e-09  0.00000000e+00  0.00000000e+00  8.46167423e-07  2.49999975e+00 
 4.18850000e-09  4.18850000e-09  0.00000000e+00  0.00000000e+00  8.17900036e-07  2.49999976e+00 
 4.18950000e-09  4.18950000e-09  0.00000000e+00  0.00000000e+00  7.90585558e-07  2.49999976e+00 
 4.19050000e-09  4.19050000e-09  0.00000000e+00  0.00000000e+00  7.64191857e-07  2.49999977e+00 
 4.19150000e-09  4.19150000e-09  0.00000000e+00  0.00000000e+00  7.38687884e-07  2.49999978e+00 
 4.19250000e-09  4.19250000e-09  0.00000000e+00  0.00000000e+00  7.14043638e-07  2.49999979e+00 
 4.19350000e-09  4.19350000e-09  0.00000000e+00  0.00000000e+00  6.90230131e-07  2.49999979e+00 
 4.19450000e-09  4.19450000e-09  0.00000000e+00  0.00000000e+00  6.67219352e-07  2.49999980e+00 
 4.19550000e-09  4.19550000e-09  0.00000000e+00  0.00000000e+00  6.44984235e-07  2.49999981e+00 
 4.19650000e-09  4.19650000e-09  0.00000000e+00  0.00000000e+00  6.23498626e-07  2.49999981e+00 
 4.19750000e-09  4.19750000e-09  0.00000000e+00  0.00000000e+00  6.02737254e-07  2.49999982e+00 
 4.19850000e-09  4.19850000e-09  0.00000000e+00  0.00000000e+00  5.82675701e-07  2.49999983e+00 
 4.19950000e-09  4.19950000e-09  0.00000000e+00  0.00000000e+00  5.63290372e-07  2.49999983e+00 
 4.20050000e-09  4.20050000e-09  0.00000000e+00  0.00000000e+00  5.44558467e-07  2.49999984e+00 
 4.20150000e-09  4.20150000e-09  0.00000000e+00  0.00000000e+00  5.26457958e-07  2.49999984e+00 
 4.20250000e-09  4.20250000e-09  0.00000000e+00  0.00000000e+00  5.08967555e-07  2.49999985e+00 
 4.20350000e-09  4.20350000e-09  0.00000000e+00  0.00000000e+00  4.92066691e-07  2.49999985e+00 
 4.20450000e-09  4.20450000e-09  0.00000000e+00  0.00000000e+00  4.75735489e-07  2.49999986e+00 
 4.20550000e-09  4.20550000e-09  0.00000000e+00  0.00000000e+00  4.59954744e-07  2.49999986e+00 
 4.20650000e-09  4.20650000e-09  0.00000000e+00  0.00000000e+00  4.44705899e-07  2.49999987e+00 
 4.20750000e-09  4.20750000e-09  0.00000000e+00  0.00000000e+00  4.29971022e-07  2.49999987e+00 
 4.20850000e-09  4.20850000e-09  0.00000000e+00  0.00000000e+00  4.15732787e-07  2.49999988e+00 
 4.20950000e-09  4.20950000e-09  0.00000000e+00  0.00000000e+00  4.01974449e-07  2.49999988e+00 
 4.21050000e-09  4.21050000e-09  0.00000000e+00  0.00000000e+00  3.88679832e-07  2.49999988e+00 
 4.21150000e-09  4.21150000e-09  0.00000000e+00  0.00000000e+00  3.75833303e-07  2.49999989e+00 
 4.21250000e-09  4.21250000e-09  0.00000000e+00  0.00000000e+00  3.63419756e-07  2.49999989e+00 
 4.21350000e-09  4.21350000e-09  0.00000000e+00  0.00000000e+00  3.51424596e-07  2.49999990e+00 
 4.21450000e-09  4.21450000e-09  0.00000000e+00  0.00000000e+00  3.39833718e-07  2.49999990e+00 
 4.21550000e-09  4.21550000e-09  0.00000000e+00  0.00000000e+00  3.28633494e-07  2.49999990e+00 
 4.21650000e-09  4.21650000e-09  0.00000000e+00  0.00000000e+00  3.17810756e-07  2.49999991e+00 
 4.21750000e-09  4.21750000e-09  0.00000000e+00  0.00000000e+00  3.07352780e-07  2.49999991e+00 
 4.21850000e-09  4.21850000e-09  0.00000000e+00  0.00000000e+00  2.97247268e-07  2.49999991e+00 
 4.21950000e-09  4.21950000e-09  0.00000000e+00  0.00000000e+00  2.87482341e-07  2.49999991e+00 
 4.22050000e-09  4.22050000e-09  0.00000000e+00  0.00000000e+00  2.78046517e-07  2.49999992e+00 
 4.22150000e-09  4.22150000e-09  0.00000000e+00  0.00000000e+00  2.68928704e-07  2.49999992e+00 
 4.22250000e-09  4.22250000e-09  0.00000000e+00  0.00000000e+00  2.60118182e-07  2.49999992e+00 
 4.22350000e-09  4.22350000e-09  0.00000000e+00  0.00000000e+00  2.51604593e-07  2.49999993e+00 
 4.22450000e-09  4.22450000e-09  0.00000000e+00  0.00000000e+00  2.43377928e-07  2.49999993e+00 
 4.22550000e-09  4.22550000e-09  0.00000000e+00  0.00000000e+00  2.35428516e-07  2.49999993e+00 
 4.22650000e-09  4.22650000e-09  0.00000000e+00  0.00000000e+00  2.27747011e-07  2.49999993e+00 
 4.22750000e-09  4.22750000e-09  0.00000000e+00  0.00000000e+00  2.20324384e-07  2.49999993e+00 
 4.22850000e-09  4.22850000e-09  0.00000000e+00  0.00000000e+00  2.13151909e-07  2.49999994e+00 
 4.22950000e-09  4.22950000e-09  0.00000000e+00  0.00000000e+00  2.06221154e-07  2.49999994e+00 
 4.23050000e-09  4.23050000e-09  0.00000000e+00  0.00000000e+00  1.99523972e-07  2.49999994e+00 
 4.23150000e-09  4.23150000e-09  0.00000000e+00  0.00000000e+00  1.93052490e-07  2.49999994e+00 
 4.23250000e-09  4.23250000e-09  0.00000000e+00  0.00000000e+00  1.86799102e-07  2.49999994e+00 
 4.23350000e-09  4.23350000e-09  0.00000000e+00  0.00000000e+00  1.80756455e-07  2.49999995e+00 
 4.23450000e-09  4.23450000e-09  0.00000000e+00  0.00000000e+00  1.74917448e-07  2.49999995e+00 
 4.23550000e-09  4.23550000e-09  0.00000000e+00  0.00000000e+00  1.69275216e-07  2.49999995e+00 
 4.23650000e-09  4.23650000e-09  0.00000000e+00  0.00000000e+00  1.63823128e-07  2.49999995e+00 
 4.23750000e-09  4.23750000e-09  0.00000000e+00  0.00000000e+00  1.58554776e-07  2.49999995e+00 
 4.23850000e-09  4.23850000e-09  0.00000000e+00  0.00000000e+00  1.53463965e-07  2.49999995e+00 
 4.23950000e-09  4.23950000e-09  0.00000000e+00  0.00000000e+00  1.48544713e-07  2.49999996e+00 
 4.24050000e-09  4.24050000e-09  0.00000000e+00  0.00000000e+00  1.43791237e-07  2.49999996e+00 
 4.24150000e-09  4.24150000e-09  0.00000000e+00  0.00000000e+00  1.39197951e-07  2.49999996e+00 
 4.24250000e-09  4.24250000e-09  0.00000000e+00  0.00000000e+00  1.34759456e-07  2.49999996e+00 
 4.24350000e-09  4.24350000e-09  0.00000000e+00  0.00000000e+00  1.30470534e-07  2.49999996e+00 
 4.24450000e-09  4.24450000e-09  0.00000000e+00  0.00000000e+00  1.26326144e-07  2.49999996e+00 
 4.24550000e-09  4.24550000e-09  0.00000000e+00  0.00000000e+00  1.22321416e-07  2.49999996e+00 
 4.24650000e-09  4.24650000e-09  0.00000000e+00  0.00000000e+00  1.18451643e-07  2.49999997e+00 
 4.24750000e-09  4.24750000e-09  0.00000000e+00  0.00000000e+00  1.14712276e-07  2.49999997e+00 
 4.24850000e-09  4.24850000e-09  0.00000000e+00  0.00000000e+00  1.11098920e-07  2.49999997e+00 
 4.24950000e-09  4.24950000e-09  0.00000000e+00  0.00000000e+00  1.07607329e-07  2.49999997e+00 
 4.25050000e-09  4.25050000e-09  0.00000000e+00  0.00000000e+00  1.04233399e-07  2.49999997e+00 
