 time            time            v(in)           v(out)         
 2.97300000e-06  2.97300000e-06  2.50000000e+00  1.41505615e-01 
 2.97500000e-06  2.97500000e-06  2.50000000e+00  1.41513235e-01 
 2.97700000e-06  2.97700000e-06  2.50000000e+00  1.41505650e-01 
 2.97900000e-06  2.97900000e-06  2.50000000e+00  1.41513201e-01 
 2.98100000e-06  2.98100000e-06  2.50000000e+00  1.41505684e-01 
 2.98300000e-06  2.98300000e-06  2.50000000e+00  1.41513167e-01 
 2.98500000e-06  2.98500000e-06  2.50000000e+00  1.41505718e-01 
 2.98700000e-06  2.98700000e-06  2.50000000e+00  1.41513133e-01 
 2.98900000e-06  2.98900000e-06  2.50000000e+00  1.41505751e-01 
 2.99100000e-06  2.99100000e-06  2.50000000e+00  1.41513100e-01 
 2.99300000e-06  2.99300000e-06  2.50000000e+00  1.41505785e-01 
 2.99500000e-06  2.99500000e-06  2.50000000e+00  1.41513067e-01 
 2.99700000e-06  2.99700000e-06  2.50000000e+00  1.41505817e-01 
 2.99900000e-06  2.99900000e-06  2.50000000e+00  1.41513034e-01 
 3.00100000e-06  3.00100000e-06  2.50000000e+00  1.41505850e-01 
 3.00300000e-06  3.00300000e-06  2.50000000e+00  1.41513002e-01 
 3.00500000e-06  3.00500000e-06  2.50000000e+00  1.41505882e-01 
 3.00700000e-06  3.00700000e-06  2.50000000e+00  1.41512970e-01 
 3.00900000e-06  3.00900000e-06  2.50000000e+00  1.41505914e-01 
 3.01100000e-06  3.01100000e-06  2.50000000e+00  1.41512938e-01 
 3.01300000e-06  3.01300000e-06  2.50000000e+00  1.41505946e-01 
 3.01500000e-06  3.01500000e-06  2.50000000e+00  1.41512906e-01 
 3.01700000e-06  3.01700000e-06  2.50000000e+00  1.41505978e-01 
 3.01900000e-06  3.01900000e-06  2.50000000e+00  1.41512875e-01 
 3.02100000e-06  3.02100000e-06  2.50000000e+00  1.41506009e-01 
 3.02300000e-06  3.02300000e-06  2.50000000e+00  1.41512844e-01 
 3.02500000e-06  3.02500000e-06  2.50000000e+00  1.41506040e-01 
 3.02700000e-06  3.02700000e-06  2.50000000e+00  1.41512813e-01 
 3.02900000e-06  3.02900000e-06  2.50000000e+00  1.41506070e-01 
 3.03100000e-06  3.03100000e-06  2.50000000e+00  1.41512783e-01 
 3.03300000e-06  3.03300000e-06  2.50000000e+00  1.41506101e-01 
 3.03500000e-06  3.03500000e-06  2.50000000e+00  1.41512752e-01 
 3.03700000e-06  3.03700000e-06  2.50000000e+00  1.41506131e-01 
 3.03900000e-06  3.03900000e-06  2.50000000e+00  1.41512722e-01 
 3.04100000e-06  3.04100000e-06  2.50000000e+00  1.41506160e-01 
 3.04300000e-06  3.04300000e-06  2.50000000e+00  1.41512693e-01 
 3.04500000e-06  3.04500000e-06  2.50000000e+00  1.41506190e-01 
 3.04700000e-06  3.04700000e-06  2.50000000e+00  1.41512663e-01 
 3.04900000e-06  3.04900000e-06  2.50000000e+00  1.41506219e-01 
 3.05100000e-06  3.05100000e-06  2.50000000e+00  1.41512634e-01 
 3.05300000e-06  3.05300000e-06  2.50000000e+00  1.41506248e-01 
 3.05500000e-06  3.05500000e-06  2.50000000e+00  1.41512605e-01 
 3.05700000e-06  3.05700000e-06  2.50000000e+00  1.41506277e-01 
 3.05900000e-06  3.05900000e-06  2.50000000e+00  1.41512577e-01 
 3.06100000e-06  3.06100000e-06  2.50000000e+00  1.41506305e-01 
 3.06300000e-06  3.06300000e-06  2.50000000e+00  1.41512548e-01 
 3.06500000e-06  3.06500000e-06  2.50000000e+00  1.41506334e-01 
 3.06700000e-06  3.06700000e-06  2.50000000e+00  1.41512520e-01 
 3.06900000e-06  3.06900000e-06  2.50000000e+00  1.41506361e-01 
 3.07100000e-06  3.07100000e-06  2.50000000e+00  1.41512493e-01 
 3.07300000e-06  3.07300000e-06  2.50000000e+00  1.41506389e-01 
 3.07500000e-06  3.07500000e-06  2.50000000e+00  1.41512465e-01 
 3.07700000e-06  3.07700000e-06  2.50000000e+00  1.41506417e-01 
 3.07900000e-06  3.07900000e-06  2.50000000e+00  1.41512438e-01 
 3.08100000e-06  3.08100000e-06  2.50000000e+00  1.41506444e-01 
 3.08300000e-06  3.08300000e-06  2.50000000e+00  1.41512411e-01 
 3.08500000e-06  3.08500000e-06  2.50000000e+00  1.41506471e-01 
 3.08700000e-06  3.08700000e-06  2.50000000e+00  1.41512384e-01 
 3.08900000e-06  3.08900000e-06  2.50000000e+00  1.41506497e-01 
 3.09100000e-06  3.09100000e-06  2.50000000e+00  1.41512357e-01 
 3.09300000e-06  3.09300000e-06  2.50000000e+00  1.41506524e-01 
 3.09500000e-06  3.09500000e-06  2.50000000e+00  1.41512331e-01 
 3.09700000e-06  3.09700000e-06  2.50000000e+00  1.41506550e-01 
 3.09900000e-06  3.09900000e-06  2.50000000e+00  1.41512305e-01 
 3.10100000e-06  3.10100000e-06  2.50000000e+00  1.41506576e-01 
 3.10300000e-06  3.10300000e-06  2.50000000e+00  1.41512279e-01 
 3.10500000e-06  3.10500000e-06  2.50000000e+00  1.41506602e-01 
 3.10700000e-06  3.10700000e-06  2.50000000e+00  1.41512253e-01 
 3.10900000e-06  3.10900000e-06  2.50000000e+00  1.41506627e-01 
 3.11100000e-06  3.11100000e-06  2.50000000e+00  1.41512228e-01 
 3.11300000e-06  3.11300000e-06  2.50000000e+00  1.41506653e-01 
 3.11500000e-06  3.11500000e-06  2.50000000e+00  1.41512203e-01 
 3.11700000e-06  3.11700000e-06  2.50000000e+00  1.41506678e-01 
 3.11900000e-06  3.11900000e-06  2.50000000e+00  1.41512178e-01 
 3.12100000e-06  3.12100000e-06  2.50000000e+00  1.41506703e-01 
 3.12300000e-06  3.12300000e-06  2.50000000e+00  1.41512153e-01 
 3.12500000e-06  3.12500000e-06  2.50000000e+00  1.41506727e-01 
 3.12700000e-06  3.12700000e-06  2.50000000e+00  1.41512128e-01 
 3.12900000e-06  3.12900000e-06  2.50000000e+00  1.41506752e-01 
 3.13100000e-06  3.13100000e-06  2.50000000e+00  1.41512104e-01 
 3.13300000e-06  3.13300000e-06  2.50000000e+00  1.41506776e-01 
 3.13500000e-06  3.13500000e-06  2.50000000e+00  1.41512080e-01 
 3.13700000e-06  3.13700000e-06  2.50000000e+00  1.41506800e-01 
 3.13900000e-06  3.13900000e-06  2.50000000e+00  1.41512056e-01 
 3.14100000e-06  3.14100000e-06  2.50000000e+00  1.41506824e-01 
 3.14300000e-06  3.14300000e-06  2.50000000e+00  1.41512032e-01 
 3.14500000e-06  3.14500000e-06  2.50000000e+00  1.41506847e-01 
 3.14700000e-06  3.14700000e-06  2.50000000e+00  1.41512009e-01 
 3.14900000e-06  3.14900000e-06  2.50000000e+00  1.41506870e-01 
 3.15100000e-06  3.15100000e-06  2.50000000e+00  1.41511986e-01 
 3.15300000e-06  3.15300000e-06  2.50000000e+00  1.41506894e-01 
 3.15500000e-06  3.15500000e-06  2.50000000e+00  1.41511963e-01 
 3.15700000e-06  3.15700000e-06  2.50000000e+00  1.41506917e-01 
 3.15900000e-06  3.15900000e-06  2.50000000e+00  1.41511940e-01 
 3.16100000e-06  3.16100000e-06  2.50000000e+00  1.41506939e-01 
 3.16300000e-06  3.16300000e-06  2.50000000e+00  1.41511917e-01 
 3.16500000e-06  3.16500000e-06  2.50000000e+00  1.41506962e-01 
 3.16700000e-06  3.16700000e-06  2.50000000e+00  1.41511895e-01 
 3.16900000e-06  3.16900000e-06  2.50000000e+00  1.41506984e-01 
 3.17100000e-06  3.17100000e-06  2.50000000e+00  1.41511873e-01 
 3.17300000e-06  3.17300000e-06  2.50000000e+00  1.41507006e-01 
 3.17500000e-06  3.17500000e-06  2.50000000e+00  1.41511851e-01 
 3.17700000e-06  3.17700000e-06  2.50000000e+00  1.41507028e-01 
 3.17900000e-06  3.17900000e-06  2.50000000e+00  1.41511829e-01 
 3.18100000e-06  3.18100000e-06  2.50000000e+00  1.41507050e-01 
 3.18300000e-06  3.18300000e-06  2.50000000e+00  1.41511807e-01 
 3.18500000e-06  3.18500000e-06  2.50000000e+00  1.41507071e-01 
 3.18700000e-06  3.18700000e-06  2.50000000e+00  1.41511786e-01 
 3.18900000e-06  3.18900000e-06  2.50000000e+00  1.41507092e-01 
 3.19100000e-06  3.19100000e-06  2.50000000e+00  1.41511765e-01 
 3.19300000e-06  3.19300000e-06  2.50000000e+00  1.41507114e-01 
 3.19500000e-06  3.19500000e-06  2.50000000e+00  1.41511744e-01 
 3.19700000e-06  3.19700000e-06  2.50000000e+00  1.41507134e-01 
 3.19850000e-06  3.19850000e-06  2.50000000e+00  1.41511720e-01 
 3.20000000e-06  3.20000000e-06  2.50000000e+00  1.41507162e-01 
 3.20020000e-06  3.20020000e-06  2.49975000e+00  1.41509409e-01 
 3.20060000e-06  3.20060000e-06  2.49925000e+00  1.41509459e-01 
 3.20140000e-06  3.20140000e-06  2.49825000e+00  1.41509409e-01 
 3.20300000e-06  3.20300000e-06  2.49625000e+00  1.41509458e-01 
 3.20500000e-06  3.20500000e-06  2.49375000e+00  1.41509410e-01 
 3.20700000e-06  3.20700000e-06  2.49125000e+00  1.41509458e-01 
 3.20900000e-06  3.20900000e-06  2.48875000e+00  1.41509410e-01 
 3.21100000e-06  3.21100000e-06  2.48625000e+00  1.41509458e-01 
 3.21300000e-06  3.21300000e-06  2.48375000e+00  1.41509410e-01 
 3.21500000e-06  3.21500000e-06  2.48125000e+00  1.41509458e-01 
 3.21700000e-06  3.21700000e-06  2.47875000e+00  1.41509410e-01 
 3.21900000e-06  3.21900000e-06  2.47625000e+00  1.41509458e-01 
 3.22100000e-06  3.22100000e-06  2.47375000e+00  1.41509410e-01 
 3.22300000e-06  3.22300000e-06  2.47125000e+00  1.41509457e-01 
 3.22500000e-06  3.22500000e-06  2.46875000e+00  1.41509411e-01 
 3.22700000e-06  3.22700000e-06  2.46625000e+00  1.41509457e-01 
 3.22900000e-06  3.22900000e-06  2.46375000e+00  1.41509411e-01 
 3.23100000e-06  3.23100000e-06  2.46125000e+00  1.41509457e-01 
 3.23300000e-06  3.23300000e-06  2.45875000e+00  1.41509411e-01 
 3.23500000e-06  3.23500000e-06  2.45625000e+00  1.41509457e-01 
 3.23700000e-06  3.23700000e-06  2.45375000e+00  1.41509411e-01 
 3.23900000e-06  3.23900000e-06  2.45125000e+00  1.41509456e-01 
 3.24100000e-06  3.24100000e-06  2.44875000e+00  1.41509412e-01 
 3.24300000e-06  3.24300000e-06  2.44625000e+00  1.41509456e-01 
 3.24500000e-06  3.24500000e-06  2.44375000e+00  1.41509412e-01 
 3.24700000e-06  3.24700000e-06  2.44125000e+00  1.41509456e-01 
 3.24900000e-06  3.24900000e-06  2.43875000e+00  1.41509412e-01 
 3.25100000e-06  3.25100000e-06  2.43625000e+00  1.41509456e-01 
 3.25300000e-06  3.25300000e-06  2.43375000e+00  1.41509412e-01 
 3.25500000e-06  3.25500000e-06  2.43125000e+00  1.41509456e-01 
 3.25700000e-06  3.25700000e-06  2.42875000e+00  1.41509412e-01 
 3.25900000e-06  3.25900000e-06  2.42625000e+00  1.41509455e-01 
 3.26100000e-06  3.26100000e-06  2.42375000e+00  1.41509413e-01 
 3.26300000e-06  3.26300000e-06  2.42125000e+00  1.41509455e-01 
 3.26500000e-06  3.26500000e-06  2.41875000e+00  1.41509413e-01 
 3.26700000e-06  3.26700000e-06  2.41625000e+00  1.41509455e-01 
 3.26900000e-06  3.26900000e-06  2.41375000e+00  1.41509413e-01 
 3.27100000e-06  3.27100000e-06  2.41125000e+00  1.41509455e-01 
 3.27300000e-06  3.27300000e-06  2.40875000e+00  1.41509413e-01 
 3.27500000e-06  3.27500000e-06  2.40625000e+00  1.41509455e-01 
 3.27700000e-06  3.27700000e-06  2.40375000e+00  1.41509413e-01 
 3.27900000e-06  3.27900000e-06  2.40125000e+00  1.41509455e-01 
 3.28100000e-06  3.28100000e-06  2.39875000e+00  1.41509413e-01 
 3.28300000e-06  3.28300000e-06  2.39625000e+00  1.41509454e-01 
 3.28500000e-06  3.28500000e-06  2.39375000e+00  1.41509414e-01 
 3.28700000e-06  3.28700000e-06  2.39125000e+00  1.41509454e-01 
 3.28900000e-06  3.28900000e-06  2.38875000e+00  1.41509414e-01 
 3.29100000e-06  3.29100000e-06  2.38625000e+00  1.41509454e-01 
 3.29300000e-06  3.29300000e-06  2.38375000e+00  1.41509414e-01 
 3.29500000e-06  3.29500000e-06  2.38125000e+00  1.41509454e-01 
 3.29700000e-06  3.29700000e-06  2.37875000e+00  1.41509414e-01 
 3.29900000e-06  3.29900000e-06  2.37625000e+00  1.41509454e-01 
 3.30100000e-06  3.30100000e-06  2.37375000e+00  1.41509414e-01 
 3.30300000e-06  3.30300000e-06  2.37125000e+00  1.41509453e-01 
 3.30500000e-06  3.30500000e-06  2.36875000e+00  1.41509415e-01 
 3.30700000e-06  3.30700000e-06  2.36625000e+00  1.41509453e-01 
 3.30900000e-06  3.30900000e-06  2.36375000e+00  1.41509415e-01 
 3.31100000e-06  3.31100000e-06  2.36125000e+00  1.41509453e-01 
 3.31300000e-06  3.31300000e-06  2.35875000e+00  1.41509415e-01 
 3.31500000e-06  3.31500000e-06  2.35625000e+00  1.41509453e-01 
 3.31700000e-06  3.31700000e-06  2.35375000e+00  1.41509415e-01 
 3.31900000e-06  3.31900000e-06  2.35125000e+00  1.41509453e-01 
 3.32100000e-06  3.32100000e-06  2.34875000e+00  1.41509415e-01 
 3.32300000e-06  3.32300000e-06  2.34625000e+00  1.41509453e-01 
 3.32500000e-06  3.32500000e-06  2.34375000e+00  1.41509415e-01 
 3.32700000e-06  3.32700000e-06  2.34125000e+00  1.41509452e-01 
 3.32900000e-06  3.32900000e-06  2.33875000e+00  1.41509416e-01 
 3.33100000e-06  3.33100000e-06  2.33625000e+00  1.41509452e-01 
 3.33300000e-06  3.33300000e-06  2.33375000e+00  1.41509416e-01 
 3.33500000e-06  3.33500000e-06  2.33125000e+00  1.41509452e-01 
 3.33700000e-06  3.33700000e-06  2.32875000e+00  1.41509416e-01 
 3.33900000e-06  3.33900000e-06  2.32625000e+00  1.41509452e-01 
 3.34100000e-06  3.34100000e-06  2.32375000e+00  1.41509416e-01 
 3.34300000e-06  3.34300000e-06  2.32125000e+00  1.41509452e-01 
 3.34500000e-06  3.34500000e-06  2.31875000e+00  1.41509416e-01 
 3.34700000e-06  3.34700000e-06  2.31625000e+00  1.41509452e-01 
 3.34900000e-06  3.34900000e-06  2.31375000e+00  1.41509416e-01 
 3.35100000e-06  3.35100000e-06  2.31125000e+00  1.41509451e-01 
 3.35300000e-06  3.35300000e-06  2.30875000e+00  1.41509417e-01 
 3.35500000e-06  3.35500000e-06  2.30625000e+00  1.41509451e-01 
 3.35700000e-06  3.35700000e-06  2.30375000e+00  1.41509417e-01 
 3.35900000e-06  3.35900000e-06  2.30125000e+00  1.41509451e-01 
 3.36100000e-06  3.36100000e-06  2.29875000e+00  1.41509417e-01 
 3.36300000e-06  3.36300000e-06  2.29625000e+00  1.41509451e-01 
 3.36500000e-06  3.36500000e-06  2.29375000e+00  1.41509417e-01 
 3.36700000e-06  3.36700000e-06  2.29125000e+00  1.41509451e-01 
 3.36900000e-06  3.36900000e-06  2.28875000e+00  1.41509417e-01 
 3.37100000e-06  3.37100000e-06  2.28625000e+00  1.41509451e-01 
 3.37300000e-06  3.37300000e-06  2.28375000e+00  1.41509417e-01 
 3.37500000e-06  3.37500000e-06  2.28125000e+00  1.41509451e-01 
 3.37700000e-06  3.37700000e-06  2.27875000e+00  1.41509417e-01 
 3.37900000e-06  3.37900000e-06  2.27625000e+00  1.41509450e-01 
 3.38100000e-06  3.38100000e-06  2.27375000e+00  1.41509418e-01 
 3.38300000e-06  3.38300000e-06  2.27125000e+00  1.41509450e-01 
 3.38500000e-06  3.38500000e-06  2.26875000e+00  1.41509418e-01 
 3.38700000e-06  3.38700000e-06  2.26625000e+00  1.41509450e-01 
 3.38900000e-06  3.38900000e-06  2.26375000e+00  1.41509418e-01 
 3.39100000e-06  3.39100000e-06  2.26125000e+00  1.41509450e-01 
 3.39300000e-06  3.39300000e-06  2.25875000e+00  1.41509418e-01 
 3.39500000e-06  3.39500000e-06  2.25625000e+00  1.41509450e-01 
 3.39700000e-06  3.39700000e-06  2.25375000e+00  1.41509418e-01 
 3.39900000e-06  3.39900000e-06  2.25125000e+00  1.41509450e-01 
 3.40100000e-06  3.40100000e-06  2.24875000e+00  1.41509418e-01 
 3.40300000e-06  3.40300000e-06  2.24625000e+00  1.41509450e-01 
 3.40500000e-06  3.40500000e-06  2.24375000e+00  1.41509418e-01 
 3.40700000e-06  3.40700000e-06  2.24125000e+00  1.41509449e-01 
 3.40900000e-06  3.40900000e-06  2.23875000e+00  1.41509419e-01 
 3.41100000e-06  3.41100000e-06  2.23625000e+00  1.41509449e-01 
 3.41300000e-06  3.41300000e-06  2.23375000e+00  1.41509419e-01 
 3.41500000e-06  3.41500000e-06  2.23125000e+00  1.41509449e-01 
 3.41700000e-06  3.41700000e-06  2.22875000e+00  1.41509419e-01 
 3.41900000e-06  3.41900000e-06  2.22625000e+00  1.41509449e-01 
 3.42100000e-06  3.42100000e-06  2.22375000e+00  1.41509419e-01 
 3.42300000e-06  3.42300000e-06  2.22125000e+00  1.41509449e-01 
 3.42500000e-06  3.42500000e-06  2.21875000e+00  1.41509419e-01 
 3.42700000e-06  3.42700000e-06  2.21625000e+00  1.41509449e-01 
 3.42900000e-06  3.42900000e-06  2.21375000e+00  1.41509419e-01 
 3.43100000e-06  3.43100000e-06  2.21125000e+00  1.41509449e-01 
 3.43300000e-06  3.43300000e-06  2.20875000e+00  1.41509419e-01 
 3.43500000e-06  3.43500000e-06  2.20625000e+00  1.41509448e-01 
 3.43700000e-06  3.43700000e-06  2.20375000e+00  1.41509420e-01 
 3.43900000e-06  3.43900000e-06  2.20125000e+00  1.41509448e-01 
 3.44100000e-06  3.44100000e-06  2.19875000e+00  1.41509420e-01 
 3.44300000e-06  3.44300000e-06  2.19625000e+00  1.41509448e-01 
 3.44500000e-06  3.44500000e-06  2.19375000e+00  1.41509420e-01 
 3.44700000e-06  3.44700000e-06  2.19125000e+00  1.41509448e-01 
 3.44900000e-06  3.44900000e-06  2.18875000e+00  1.41509420e-01 
 3.45100000e-06  3.45100000e-06  2.18625000e+00  1.41509448e-01 
 3.45300000e-06  3.45300000e-06  2.18375000e+00  1.41509420e-01 
 3.45500000e-06  3.45500000e-06  2.18125000e+00  1.41509448e-01 
 3.45700000e-06  3.45700000e-06  2.17875000e+00  1.41509420e-01 
 3.45900000e-06  3.45900000e-06  2.17625000e+00  1.41509448e-01 
 3.46100000e-06  3.46100000e-06  2.17375000e+00  1.41509420e-01 
 3.46300000e-06  3.46300000e-06  2.17125000e+00  1.41509448e-01 
 3.46500000e-06  3.46500000e-06  2.16875000e+00  1.41509420e-01 
 3.46700000e-06  3.46700000e-06  2.16625000e+00  1.41509447e-01 
 3.46900000e-06  3.46900000e-06  2.16375000e+00  1.41509421e-01 
 3.47100000e-06  3.47100000e-06  2.16125000e+00  1.41509447e-01 
 3.47300000e-06  3.47300000e-06  2.15875000e+00  1.41509421e-01 
 3.47500000e-06  3.47500000e-06  2.15625000e+00  1.41509447e-01 
 3.47700000e-06  3.47700000e-06  2.15375000e+00  1.41509421e-01 
 3.47900000e-06  3.47900000e-06  2.15125000e+00  1.41509447e-01 
 3.48100000e-06  3.48100000e-06  2.14875000e+00  1.41509421e-01 
 3.48300000e-06  3.48300000e-06  2.14625000e+00  1.41509447e-01 
 3.48500000e-06  3.48500000e-06  2.14375000e+00  1.41509421e-01 
 3.48700000e-06  3.48700000e-06  2.14125000e+00  1.41509447e-01 
 3.48900000e-06  3.48900000e-06  2.13875000e+00  1.41509421e-01 
 3.49100000e-06  3.49100000e-06  2.13625000e+00  1.41509447e-01 
 3.49300000e-06  3.49300000e-06  2.13375000e+00  1.41509421e-01 
 3.49500000e-06  3.49500000e-06  2.13125000e+00  1.41509447e-01 
 3.49700000e-06  3.49700000e-06  2.12875000e+00  1.41509421e-01 
 3.49900000e-06  3.49900000e-06  2.12625000e+00  1.41509446e-01 
 3.50100000e-06  3.50100000e-06  2.12375000e+00  1.41509422e-01 
 3.50300000e-06  3.50300000e-06  2.12125000e+00  1.41509446e-01 
 3.50500000e-06  3.50500000e-06  2.11875000e+00  1.41509422e-01 
 3.50700000e-06  3.50700000e-06  2.11625000e+00  1.41509446e-01 
 3.50900000e-06  3.50900000e-06  2.11375000e+00  1.41509422e-01 
 3.51100000e-06  3.51100000e-06  2.11125000e+00  1.41509446e-01 
 3.51300000e-06  3.51300000e-06  2.10875000e+00  1.41509422e-01 
 3.51500000e-06  3.51500000e-06  2.10625000e+00  1.41509446e-01 
 3.51700000e-06  3.51700000e-06  2.10375000e+00  1.41509422e-01 
 3.51900000e-06  3.51900000e-06  2.10125000e+00  1.41509446e-01 
 3.52100000e-06  3.52100000e-06  2.09875000e+00  1.41509422e-01 
 3.52300000e-06  3.52300000e-06  2.09625000e+00  1.41509446e-01 
 3.52500000e-06  3.52500000e-06  2.09375000e+00  1.41509422e-01 
 3.52700000e-06  3.52700000e-06  2.09125000e+00  1.41509446e-01 
 3.52900000e-06  3.52900000e-06  2.08875000e+00  1.41509422e-01 
 3.53100000e-06  3.53100000e-06  2.08625000e+00  1.41509446e-01 
 3.53300000e-06  3.53300000e-06  2.08375000e+00  1.41509422e-01 
 3.53500000e-06  3.53500000e-06  2.08125000e+00  1.41509445e-01 
 3.53700000e-06  3.53700000e-06  2.07875000e+00  1.41509422e-01 
 3.53900000e-06  3.53900000e-06  2.07625000e+00  1.41509445e-01 
 3.54100000e-06  3.54100000e-06  2.07375000e+00  1.41509423e-01 
 3.54300000e-06  3.54300000e-06  2.07125000e+00  1.41509445e-01 
 3.54500000e-06  3.54500000e-06  2.06875000e+00  1.41509423e-01 
 3.54700000e-06  3.54700000e-06  2.06625000e+00  1.41509445e-01 
 3.54900000e-06  3.54900000e-06  2.06375000e+00  1.41509423e-01 
 3.55100000e-06  3.55100000e-06  2.06125000e+00  1.41509445e-01 
 3.55300000e-06  3.55300000e-06  2.05875000e+00  1.41509423e-01 
 3.55500000e-06  3.55500000e-06  2.05625000e+00  1.41509445e-01 
 3.55700000e-06  3.55700000e-06  2.05375000e+00  1.41509423e-01 
 3.55900000e-06  3.55900000e-06  2.05125000e+00  1.41509445e-01 
 3.56100000e-06  3.56100000e-06  2.04875000e+00  1.41509423e-01 
 3.56300000e-06  3.56300000e-06  2.04625000e+00  1.41509445e-01 
 3.56500000e-06  3.56500000e-06  2.04375000e+00  1.41509423e-01 
 3.56700000e-06  3.56700000e-06  2.04125000e+00  1.41509445e-01 
 3.56900000e-06  3.56900000e-06  2.03875000e+00  1.41509423e-01 
 3.57100000e-06  3.57100000e-06  2.03625000e+00  1.41509445e-01 
 3.57300000e-06  3.57300000e-06  2.03375000e+00  1.41509423e-01 
 3.57500000e-06  3.57500000e-06  2.03125000e+00  1.41509444e-01 
 3.57700000e-06  3.57700000e-06  2.02875000e+00  1.41509423e-01 
 3.57900000e-06  3.57900000e-06  2.02625000e+00  1.41509444e-01 
 3.58100000e-06  3.58100000e-06  2.02375000e+00  1.41509424e-01 
 3.58300000e-06  3.58300000e-06  2.02125000e+00  1.41509444e-01 
 3.58500000e-06  3.58500000e-06  2.01875000e+00  1.41509424e-01 
 3.58700000e-06  3.58700000e-06  2.01625000e+00  1.41509444e-01 
 3.58900000e-06  3.58900000e-06  2.01375000e+00  1.41509424e-01 
 3.59100000e-06  3.59100000e-06  2.01125000e+00  1.41509444e-01 
 3.59300000e-06  3.59300000e-06  2.00875000e+00  1.41509424e-01 
 3.59500000e-06  3.59500000e-06  2.00625000e+00  1.41509444e-01 
 3.59700000e-06  3.59700000e-06  2.00375000e+00  1.41509424e-01 
 3.59900000e-06  3.59900000e-06  2.00125000e+00  1.41509444e-01 
 3.60100000e-06  3.60100000e-06  1.99875000e+00  1.41509424e-01 
 3.60300000e-06  3.60300000e-06  1.99625000e+00  1.41509444e-01 
 3.60500000e-06  3.60500000e-06  1.99375000e+00  1.41509424e-01 
 3.60700000e-06  3.60700000e-06  1.99125000e+00  1.41509444e-01 
 3.60900000e-06  3.60900000e-06  1.98875000e+00  1.41509424e-01 
 3.61100000e-06  3.61100000e-06  1.98625000e+00  1.41509444e-01 
 3.61300000e-06  3.61300000e-06  1.98375000e+00  1.41509424e-01 
 3.61500000e-06  3.61500000e-06  1.98125000e+00  1.41509444e-01 
 3.61700000e-06  3.61700000e-06  1.97875000e+00  1.41509424e-01 
 3.61900000e-06  3.61900000e-06  1.97625000e+00  1.41509443e-01 
 3.62100000e-06  3.62100000e-06  1.97375000e+00  1.41509424e-01 
 3.62300000e-06  3.62300000e-06  1.97125000e+00  1.41509443e-01 
 3.62500000e-06  3.62500000e-06  1.96875000e+00  1.41509425e-01 
 3.62700000e-06  3.62700000e-06  1.96625000e+00  1.41509443e-01 
 3.62900000e-06  3.62900000e-06  1.96375000e+00  1.41509425e-01 
 3.63100000e-06  3.63100000e-06  1.96125000e+00  1.41509443e-01 
 3.63300000e-06  3.63300000e-06  1.95875000e+00  1.41509425e-01 
 3.63500000e-06  3.63500000e-06  1.95625000e+00  1.41509443e-01 
 3.63700000e-06  3.63700000e-06  1.95375000e+00  1.41509425e-01 
 3.63900000e-06  3.63900000e-06  1.95125000e+00  1.41509443e-01 
 3.64100000e-06  3.64100000e-06  1.94875000e+00  1.41509425e-01 
 3.64300000e-06  3.64300000e-06  1.94625000e+00  1.41509443e-01 
 3.64500000e-06  3.64500000e-06  1.94375000e+00  1.41509425e-01 
 3.64700000e-06  3.64700000e-06  1.94125000e+00  1.41509443e-01 
 3.64900000e-06  3.64900000e-06  1.93875000e+00  1.41509425e-01 
 3.65100000e-06  3.65100000e-06  1.93625000e+00  1.41509443e-01 
 3.65300000e-06  3.65300000e-06  1.93375000e+00  1.41509425e-01 
 3.65500000e-06  3.65500000e-06  1.93125000e+00  1.41509443e-01 
 3.65700000e-06  3.65700000e-06  1.92875000e+00  1.41509425e-01 
 3.65900000e-06  3.65900000e-06  1.92625000e+00  1.41509443e-01 
 3.66100000e-06  3.66100000e-06  1.92375000e+00  1.41509425e-01 
 3.66300000e-06  3.66300000e-06  1.92125000e+00  1.41509443e-01 
 3.66500000e-06  3.66500000e-06  1.91875000e+00  1.41509425e-01 
 3.66700000e-06  3.66700000e-06  1.91625000e+00  1.41509443e-01 
 3.66900000e-06  3.66900000e-06  1.91375000e+00  1.41509425e-01 
 3.67100000e-06  3.67100000e-06  1.91125000e+00  1.41509442e-01 
 3.67300000e-06  3.67300000e-06  1.90875000e+00  1.41509426e-01 
 3.67500000e-06  3.67500000e-06  1.90625000e+00  1.41509442e-01 
 3.67700000e-06  3.67700000e-06  1.90375000e+00  1.41509426e-01 
 3.67900000e-06  3.67900000e-06  1.90125000e+00  1.41509442e-01 
 3.68100000e-06  3.68100000e-06  1.89875000e+00  1.41509426e-01 
 3.68300000e-06  3.68300000e-06  1.89625000e+00  1.41509442e-01 
 3.68500000e-06  3.68500000e-06  1.89375000e+00  1.41509426e-01 
 3.68700000e-06  3.68700000e-06  1.89125000e+00  1.41509442e-01 
 3.68900000e-06  3.68900000e-06  1.88875000e+00  1.41509426e-01 
 3.69100000e-06  3.69100000e-06  1.88625000e+00  1.41509442e-01 
 3.69300000e-06  3.69300000e-06  1.88375000e+00  1.41509426e-01 
 3.69500000e-06  3.69500000e-06  1.88125000e+00  1.41509442e-01 
 3.69700000e-06  3.69700000e-06  1.87875000e+00  1.41509426e-01 
 3.69900000e-06  3.69900000e-06  1.87625000e+00  1.41509442e-01 
 3.70100000e-06  3.70100000e-06  1.87375000e+00  1.41509426e-01 
